player_id,signup_date,country,device,deposit_channel,segment,vip_eligible,age_group
991,2023-02-28,CZ,desktop,card,Loyal,True,26-35
992,2024-05-22,CZ,tablet,card,Loyal,True,26-35
993,2024-05-22,CY,mobile,bank_transfer,Loyal,True,26-35
994,2023-12-20,UA,desktop,crypto,Loyal,True,46+
995,2023-07-08,EE,mobile,ewallet,Loyal,True,36-45
996,2023-12-28,DE,desktop,bank_transfer,Loyal,True,36-45
997,2023-05-20,CZ,desktop,card,Loyal,True,26-35
998,2024-03-08,DE,desktop,card,Loyal,True,46+
999,2023-12-05,HU,mobile,ewallet,Loyal,True,36-45
1000,2024-01-26,LT,desktop,card,Loyal,True,46+
1001,2024-07-30,PL,desktop,card,Promising,False,36-45
1002,2023-09-22,EE,desktop,bank_transfer,Promising,False,26-35
1003,2023-10-02,CZ,desktop,card,Promising,False,46+
1004,2024-06-02,HU,desktop,crypto,Promising,False,46+
1005,2023-10-13,LV,desktop,bank_transfer,Promising,False,18-25
1006,2024-08-11,SK,mobile,ewallet,Promising,False,26-35
1007,2024-01-26,MT,mobile,card,Promising,False,26-35
1008,2024-07-09,RO,mobile,card,Promising,False,18-25
1009,2023-08-31,DE,mobile,card,Promising,False,18-25
1010,2024-06-20,EE,mobile,card,Promising,False,36-45
1011,2023-07-10,EE,mobile,bank_transfer,Promising,False,18-25
1012,2024-05-24,LV,mobile,ewallet,Promising,False,26-35
1013,2023-12-12,LV,mobile,card,Promising,False,26-35
1014,2024-07-20,PL,mobile,crypto,Promising,False,18-25
1015,2023-06-06,MT,desktop,bank_transfer,Promising,False,26-35
1016,2024-06-29,CY,mobile,card,Promising,False,36-45
1017,2024-08-24,DE,desktop,bank_transfer,Promising,False,26-35
1018,2023-11-15,SK,desktop,bank_transfer,Promising,False,46+
1019,2024-07-22,PL,tablet,ewallet,Promising,False,46+
1020,2023-04-29,EE,mobile,ewallet,Promising,False,26-35
1021,2023-04-26,UA,mobile,card,Promising,False,26-35
1022,2024-05-02,IE,mobile,card,Promising,False,36-45
1023,2023-09-28,SK,desktop,card,Promising,False,36-45
1024,2023-06-14,EE,desktop,card,Promising,False,36-45
1025,2023-09-13,LT,desktop,card,Promising,False,26-35
1026,2024-08-08,IE,desktop,card,Promising,False,36-45
1027,2023-02-08,BG,desktop,card,Promising,False,18-25
1028,2023-07-29,BG,tablet,ewallet,Promising,False,46+
1029,2023-07-19,LV,mobile,card,Promising,False,18-25
1030,2024-08-31,CZ,mobile,card,Promising,False,46+
1031,2024-05-09,PL,mobile,card,Promising,False,18-25
1032,2023-01-03,EE,mobile,bank_transfer,Promising,False,26-35
1033,2023-11-28,LV,desktop,bank_transfer,Promising,False,36-45
1034,2024-01-29,CY,mobile,card,Promising,False,26-35
1035,2023-07-02,LT,desktop,card,Promising,False,26-35
1036,2024-09-09,CZ,desktop,bank_transfer,Promising,False,26-35
1037,2024-05-11,PL,desktop,bank_transfer,Promising,False,18-25
1038,2024-07-20,LV,mobile,crypto,Promising,False,26-35
1039,2024-05-10,MT,desktop,card,Promising,False,36-45
1040,2023-09-24,SK,mobile,ewallet,Promising,False,26-35
1041,2024-02-17,CY,mobile,ewallet,Promising,False,18-25
1042,2023-06-27,LT,mobile,ewallet,Promising,False,26-35
1043,2023-06-01,EE,mobile,ewallet,Promising,False,26-35
1044,2023-09-07,MT,mobile,card,Promising,False,18-25
1045,2024-05-02,PL,mobile,card,Promising,False,26-35
1046,2023-07-23,MT,desktop,card,Promising,False,18-25
1047,2024-08-08,EE,desktop,bank_transfer,Promising,False,26-35
1048,2024-08-04,MT,mobile,card,Promising,False,18-25
1049,2024-09-12,UA,desktop,card,Promising,False,36-45
1050,2023-09-01,RO,mobile,card,Promising,False,36-45
1051,2024-05-16,HR,mobile,bank_transfer,Promising,False,26-35
1052,2024-07-16,BG,mobile,ewallet,Promising,False,18-25
1053,2024-09-26,LT,mobile,card,Promising,False,18-25
1054,2023-09-30,RO,mobile,crypto,Promising,False,36-45
1055,2023-08-13,PL,mobile,bank_transfer,Promising,False,18-25
1056,2023-09-02,HR,mobile,ewallet,Promising,False,26-35
1057,2023-07-01,LT,mobile,card,Promising,False,26-35
1058,2023-07-11,RO,desktop,card,Promising,False,26-35
1059,2024-09-23,UA,mobile,card,Promising,False,26-35
1060,2024-03-13,CY,desktop,card,Promising,False,36-45
1061,2024-04-03,BG,desktop,crypto,Promising,False,36-45
1062,2024-07-09,CY,desktop,ewallet,Promising,False,36-45
1063,2023-09-20,HU,tablet,bank_transfer,Promising,False,36-45
1064,2024-05-28,PL,mobile,ewallet,Promising,False,26-35
1065,2024-04-07,BG,desktop,crypto,Promising,False,26-35
1066,2024-06-08,RO,desktop,ewallet,Promising,False,46+
1067,2023-05-16,LT,desktop,bank_transfer,Promising,False,18-25
1068,2024-08-03,IE,tablet,card,Promising,False,36-45
1069,2024-09-05,CY,mobile,card,Promising,False,18-25
1070,2024-05-24,HU,desktop,bank_transfer,Promising,False,18-25
1071,2023-03-13,LV,mobile,ewallet,Promising,False,26-35
1072,2024-04-03,DE,mobile,card,Promising,False,26-35
1073,2024-04-29,BG,desktop,bank_transfer,Promising,False,26-35
1074,2023-10-16,DE,mobile,card,Promising,False,46+
1075,2023-06-01,LV,tablet,card,Promising,False,18-25
1076,2023-04-16,HR,mobile,card,Promising,False,36-45
1077,2024-06-17,LT,mobile,bank_transfer,Promising,False,36-45
1078,2023-11-25,SK,tablet,crypto,Promising,False,36-45
1079,2024-02-28,EE,desktop,bank_transfer,Promising,False,36-45
1080,2024-06-07,MT,mobile,ewallet,Promising,False,46+
1081,2024-02-27,IE,desktop,crypto,Promising,False,26-35
1082,2023-02-24,HR,mobile,crypto,Promising,False,46+
1083,2023-12-04,MT,mobile,bank_transfer,Promising,False,26-35
1084,2023-03-23,HU,mobile,card,Promising,False,18-25
1085,2023-03-06,HU,desktop,bank_transfer,Promising,False,36-45
1086,2023-12-26,BG,mobile,card,Promising,False,18-25
1087,2023-06-24,CY,mobile,card,Promising,False,18-25
1088,2023-05-13,LV,mobile,bank_transfer,Promising,False,36-45
1089,2024-01-30,EE,desktop,bank_transfer,Promising,False,18-25
1090,2024-08-21,SK,desktop,card,Promising,False,26-35
1091,2023-07-18,RO,mobile,card,Promising,False,36-45
1092,2023-09-07,CY,desktop,ewallet,Promising,False,36-45
1093,2023-03-10,CZ,mobile,ewallet,Promising,False,26-35
1094,2023-12-11,CY,mobile,card,Promising,False,46+
1095,2024-02-11,IE,mobile,bank_transfer,Promising,False,26-35
1096,2024-02-04,PL,mobile,card,Promising,False,26-35
1097,2024-03-31,SK,mobile,ewallet,Promising,False,26-35
1098,2024-03-14,IE,desktop,bank_transfer,Promising,False,36-45
1099,2023-02-15,HU,tablet,bank_transfer,Promising,False,36-45
1100,2024-01-25,CZ,desktop,card,Promising,False,26-35
1101,2023-12-05,MT,mobile,card,Promising,False,26-35
1102,2023-09-29,HU,desktop,card,Promising,False,36-45
1103,2023-04-03,EE,desktop,card,Promising,False,26-35
1104,2023-10-08,EE,mobile,bank_transfer,Promising,False,26-35
1105,2023-05-22,LT,mobile,bank_transfer,Promising,False,26-35
1106,2024-08-30,BG,desktop,bank_transfer,Promising,False,26-35
1107,2024-06-23,RO,mobile,card,Promising,False,46+
1108,2023-05-11,UA,mobile,card,Promising,False,46+
1109,2023-04-02,HU,mobile,ewallet,Promising,False,46+
1110,2023-01-13,CY,desktop,bank_transfer,Promising,False,46+
1111,2023-05-26,RO,tablet,ewallet,Promising,False,46+
1112,2023-01-26,DE,mobile,card,Promising,False,36-45
1113,2023-11-06,HU,mobile,crypto,Promising,False,36-45
1114,2023-11-27,CZ,mobile,card,Promising,False,18-25
1115,2023-12-16,RO,mobile,ewallet,Promising,False,36-45
1116,2023-05-04,MT,mobile,card,Promising,False,36-45
1117,2023-03-03,SK,desktop,bank_transfer,Promising,False,36-45
1118,2024-06-04,RO,mobile,bank_transfer,Promising,False,46+
1119,2023-07-01,SK,mobile,card,Promising,False,26-35
1120,2023-09-05,IE,mobile,bank_transfer,Promising,False,26-35
1121,2023-11-10,EE,desktop,card,Promising,False,46+
1122,2023-05-20,LV,mobile,bank_transfer,Promising,False,26-35
1123,2024-04-23,IE,mobile,crypto,Promising,False,26-35
1124,2024-06-14,SK,desktop,bank_transfer,Promising,False,18-25
1125,2024-01-24,HR,mobile,card,Promising,False,36-45
1126,2023-11-15,UA,mobile,card,Promising,False,18-25
1127,2024-08-16,HR,mobile,bank_transfer,Promising,False,18-25
1128,2023-04-29,CZ,desktop,card,Promising,False,18-25
1129,2024-07-08,PL,mobile,card,Promising,False,46+
1130,2024-07-14,CZ,tablet,ewallet,Promising,False,18-25
1131,2023-01-30,LV,tablet,crypto,Promising,False,18-25
1132,2024-01-15,BG,mobile,card,Promising,False,18-25
1133,2023-03-24,HU,mobile,card,Promising,False,18-25
1134,2024-03-20,HR,mobile,card,Promising,False,26-35
1135,2023-02-14,MT,tablet,card,Promising,False,26-35
1136,2023-04-02,CZ,mobile,card,Promising,False,18-25
1137,2024-08-05,LV,mobile,bank_transfer,Promising,False,36-45
1138,2023-02-05,HU,mobile,card,Promising,False,26-35
1139,2023-05-15,LT,mobile,card,Promising,False,26-35
1140,2023-05-30,LV,mobile,crypto,Promising,False,46+
1141,2024-07-18,HU,mobile,card,Promising,False,26-35
1142,2024-09-18,HU,mobile,card,Promising,False,18-25
1143,2024-06-25,MT,mobile,card,Promising,False,36-45
1144,2023-10-18,UA,mobile,ewallet,Promising,False,26-35
1145,2023-07-12,PL,mobile,bank_transfer,Promising,False,18-25
1146,2023-12-11,SK,mobile,bank_transfer,Promising,False,26-35
1147,2024-09-29,CZ,desktop,card,Promising,False,26-35
1148,2023-04-21,BG,mobile,card,Promising,False,26-35
1149,2024-09-08,LV,desktop,card,Promising,False,18-25
1150,2023-02-26,CZ,mobile,crypto,Promising,False,36-45
1151,2023-06-12,SK,desktop,bank_transfer,Promising,False,26-35
1152,2024-08-29,LT,desktop,bank_transfer,Promising,False,26-35
1153,2024-05-09,EE,mobile,card,Promising,False,26-35
1154,2024-02-14,RO,mobile,ewallet,Promising,False,26-35
1155,2023-01-27,HU,mobile,ewallet,Promising,False,18-25
1156,2024-06-09,HR,desktop,bank_transfer,Promising,False,26-35
1157,2024-02-27,HR,mobile,card,Promising,False,36-45
1158,2023-06-04,RO,tablet,bank_transfer,Promising,False,26-35
1159,2023-11-11,BG,desktop,ewallet,Promising,False,26-35
1160,2023-10-15,LV,tablet,card,Promising,False,36-45
1161,2023-11-07,HR,desktop,card,Promising,False,26-35
1162,2024-09-10,RO,mobile,ewallet,Promising,False,26-35
1163,2024-04-16,RO,desktop,card,Promising,False,26-35
1164,2024-03-20,LV,desktop,card,Promising,False,18-25
1165,2023-03-04,HU,mobile,bank_transfer,Promising,False,26-35
1166,2023-01-19,SK,mobile,bank_transfer,Promising,False,26-35
1167,2023-08-03,SK,desktop,card,Promising,False,26-35
1168,2023-06-25,SK,desktop,bank_transfer,Promising,False,36-45
1169,2023-04-08,CZ,mobile,card,Promising,False,36-45
1170,2023-02-16,PL,desktop,card,Promising,False,18-25
1171,2023-05-09,LV,desktop,bank_transfer,Promising,False,36-45
1172,2023-07-26,CZ,desktop,card,Promising,False,36-45
1173,2023-10-09,RO,mobile,crypto,Promising,False,18-25
1174,2023-12-25,PL,desktop,ewallet,Promising,False,46+
1175,2023-11-10,LV,mobile,ewallet,Promising,False,36-45
1176,2023-11-28,HR,mobile,ewallet,Promising,False,26-35
1177,2024-07-09,MT,desktop,card,Promising,False,26-35
1178,2024-01-13,LV,tablet,ewallet,Promising,False,46+
1179,2023-09-16,DE,tablet,card,Promising,False,26-35
1180,2023-09-04,CZ,mobile,ewallet,Promising,False,46+
1181,2024-02-13,CZ,desktop,card,Promising,False,26-35
1182,2024-04-12,LV,mobile,card,Promising,False,26-35
1183,2023-02-20,HU,desktop,ewallet,Promising,False,26-35
1184,2024-07-01,SK,mobile,card,Promising,False,26-35
1185,2023-11-24,LV,mobile,card,Promising,False,36-45
1186,2023-10-31,EE,mobile,card,Promising,False,26-35
1187,2023-11-11,MT,mobile,bank_transfer,Promising,False,26-35
1188,2023-12-11,HR,mobile,crypto,Promising,False,18-25
1189,2024-03-10,EE,mobile,bank_transfer,Promising,False,26-35
1190,2023-10-16,SK,desktop,card,Promising,False,36-45
1191,2023-01-21,PL,mobile,card,Promising,False,26-35
1192,2023-06-09,CY,mobile,crypto,Promising,False,36-45
1193,2023-07-12,CZ,mobile,ewallet,Promising,False,26-35
1194,2024-09-29,SK,desktop,crypto,Promising,False,36-45
1195,2024-03-10,CZ,desktop,card,Promising,False,36-45
1196,2024-07-29,RO,mobile,crypto,Promising,False,36-45
1197,2024-02-22,DE,mobile,card,Promising,False,26-35
1198,2023-03-08,SK,mobile,ewallet,Promising,False,26-35
1199,2024-01-24,UA,mobile,bank_transfer,Promising,False,18-25
1200,2024-06-18,LV,desktop,card,Promising,False,18-25
1201,2024-03-12,HR,desktop,card,Promising,False,36-45
1202,2023-05-12,DE,desktop,ewallet,Promising,False,18-25
1203,2024-03-11,SK,mobile,card,Promising,False,36-45
1204,2023-02-09,UA,mobile,card,Promising,False,18-25
1205,2023-12-25,UA,mobile,bank_transfer,Promising,False,18-25
1206,2023-12-30,HR,tablet,bank_transfer,Promising,False,18-25
1207,2023-07-16,SK,mobile,card,Promising,False,18-25
1208,2023-01-10,LV,desktop,bank_transfer,Promising,False,18-25
1209,2024-09-08,DE,mobile,crypto,Promising,False,18-25
1210,2023-12-23,LT,desktop,ewallet,Promising,False,18-25
1211,2023-12-24,CY,mobile,ewallet,Promising,False,26-35
1212,2023-04-20,MT,desktop,ewallet,Promising,False,36-45
1213,2023-03-28,HU,mobile,ewallet,Promising,False,26-35
1214,2023-11-01,PL,desktop,card,Promising,False,18-25
1215,2024-01-21,CY,mobile,card,Promising,False,18-25
1216,2024-05-27,UA,mobile,ewallet,Promising,False,18-25
1217,2024-06-23,EE,mobile,crypto,Promising,False,26-35
1218,2023-01-20,SK,tablet,ewallet,Promising,False,26-35
1219,2023-11-23,HU,desktop,bank_transfer,Promising,False,26-35
1220,2024-06-06,HU,desktop,ewallet,Promising,False,36-45
1221,2023-11-21,HU,mobile,ewallet,Promising,False,46+
1222,2024-09-30,RO,mobile,card,Promising,False,26-35
1223,2024-08-24,DE,mobile,ewallet,Promising,False,18-25
1224,2024-07-02,UA,mobile,bank_transfer,Promising,False,18-25
1225,2023-01-27,SK,mobile,crypto,Promising,False,18-25
1226,2024-07-27,CY,tablet,bank_transfer,Promising,False,18-25
1227,2023-06-15,HU,mobile,bank_transfer,Promising,False,36-45
1228,2023-02-11,PL,mobile,card,Promising,False,26-35
1229,2024-09-30,CY,desktop,bank_transfer,Promising,False,36-45
1230,2023-12-08,PL,tablet,card,Promising,False,18-25
1231,2023-05-10,BG,desktop,card,Promising,False,46+
1232,2023-03-22,HU,desktop,bank_transfer,Promising,False,36-45
1233,2023-05-29,PL,desktop,card,Promising,False,36-45
1234,2023-06-15,EE,tablet,ewallet,Promising,False,46+
1235,2024-04-28,LT,desktop,bank_transfer,Promising,False,36-45
1236,2023-09-12,LT,mobile,card,Promising,False,26-35
1237,2023-07-26,UA,desktop,ewallet,Promising,False,46+
1238,2023-02-07,DE,mobile,crypto,Promising,False,18-25
1239,2024-07-14,DE,desktop,card,Promising,False,18-25
1240,2023-10-31,MT,mobile,bank_transfer,Promising,False,36-45
1241,2024-07-26,EE,mobile,bank_transfer,Promising,False,26-35
1242,2023-03-23,SK,desktop,crypto,Promising,False,36-45
1243,2023-10-18,PL,mobile,ewallet,Promising,False,18-25
1244,2024-07-15,CZ,mobile,bank_transfer,Promising,False,18-25
1245,2023-11-12,PL,desktop,crypto,Promising,False,26-35
1246,2024-07-25,HR,mobile,ewallet,Promising,False,26-35
1247,2024-04-28,MT,desktop,crypto,Promising,False,36-45
1248,2023-12-13,BG,mobile,bank_transfer,Promising,False,26-35
1249,2023-10-09,EE,mobile,card,Promising,False,18-25
1250,2023-04-04,EE,mobile,card,Promising,False,26-35
1251,2023-05-15,MT,desktop,card,Promising,False,46+
1252,2023-04-19,EE,mobile,bank_transfer,Promising,False,26-35
1253,2023-07-11,CZ,mobile,ewallet,Promising,False,46+
1254,2023-05-25,MT,mobile,card,Promising,False,36-45
1255,2023-04-05,HR,mobile,ewallet,Promising,False,26-35
1256,2024-01-08,BG,desktop,card,Promising,False,26-35
1257,2024-01-27,HU,desktop,card,Promising,False,36-45
1258,2023-04-26,IE,desktop,ewallet,Promising,False,18-25
1259,2024-01-18,HU,mobile,bank_transfer,Promising,False,46+
1260,2023-06-24,SK,mobile,ewallet,Promising,False,18-25
1261,2023-11-12,CY,mobile,ewallet,Promising,False,18-25
1262,2023-08-26,EE,mobile,ewallet,Promising,False,26-35
1263,2024-08-23,BG,mobile,bank_transfer,Promising,False,26-35
1264,2023-01-09,SK,mobile,bank_transfer,Promising,False,26-35
1265,2023-08-15,EE,mobile,card,Promising,False,18-25
1266,2024-01-15,EE,mobile,card,Promising,False,26-35
1267,2024-05-29,UA,desktop,card,Promising,False,26-35
1268,2024-07-31,EE,desktop,ewallet,Promising,False,26-35
1269,2023-07-18,LV,mobile,card,Promising,False,26-35
1270,2023-07-09,PL,desktop,crypto,Promising,False,18-25
1271,2024-08-01,MT,mobile,bank_transfer,Promising,False,26-35
1272,2023-10-21,CZ,mobile,ewallet,Promising,False,46+
1273,2024-01-22,LT,desktop,bank_transfer,Promising,False,26-35
1274,2024-02-23,CZ,mobile,bank_transfer,Promising,False,18-25
1275,2024-03-26,SK,mobile,card,Promising,False,26-35
1276,2024-06-11,LT,tablet,card,Promising,False,18-25
1277,2024-01-15,PL,desktop,crypto,Promising,False,26-35
1278,2023-04-16,DE,desktop,card,Promising,False,36-45
1279,2023-02-18,CZ,mobile,bank_transfer,Promising,False,26-35
1280,2023-01-26,DE,mobile,ewallet,Promising,False,46+
1281,2023-10-14,HR,desktop,ewallet,Promising,False,26-35
1282,2023-10-21,PL,desktop,card,Promising,False,36-45
1283,2023-04-25,DE,mobile,bank_transfer,Promising,False,26-35
1284,2023-03-13,UA,desktop,crypto,Promising,False,18-25
1285,2023-01-04,BG,mobile,bank_transfer,Promising,False,26-35
1286,2023-06-23,HU,desktop,ewallet,Promising,False,18-25
1287,2024-03-06,LV,desktop,bank_transfer,Promising,False,18-25
1288,2023-10-19,EE,mobile,card,Promising,False,18-25
1289,2023-09-04,HU,mobile,bank_transfer,Promising,False,26-35
1290,2024-04-29,SK,desktop,card,Promising,False,18-25
1291,2023-05-27,UA,mobile,card,Promising,False,36-45
1292,2023-07-12,CZ,mobile,card,Promising,False,26-35
1293,2024-09-05,SK,desktop,ewallet,Promising,False,26-35
1294,2024-05-09,LV,desktop,bank_transfer,Promising,False,26-35
1295,2024-09-28,SK,desktop,card,Promising,False,36-45
1296,2023-12-19,LV,mobile,bank_transfer,Promising,False,18-25
1297,2023-01-14,CY,desktop,card,Promising,False,26-35
1298,2024-03-02,HU,mobile,card,Promising,False,46+
1299,2024-03-13,PL,mobile,card,Promising,False,46+
1300,2023-11-12,LT,mobile,ewallet,Promising,False,26-35
1301,2023-05-21,CZ,desktop,card,Promising,False,36-45
1302,2023-02-15,IE,mobile,ewallet,Promising,False,36-45
1303,2023-11-28,SK,mobile,ewallet,Promising,False,46+
1304,2024-04-08,MT,mobile,card,Promising,False,36-45
1305,2023-03-05,MT,desktop,ewallet,Promising,False,18-25
1306,2023-04-13,LT,desktop,bank_transfer,Promising,False,26-35
1307,2023-02-25,EE,mobile,card,Promising,False,36-45
1308,2024-07-14,LT,mobile,ewallet,Promising,False,18-25
1309,2024-06-17,MT,mobile,bank_transfer,Promising,False,36-45
1310,2023-11-10,IE,desktop,crypto,Promising,False,36-45
1311,2023-12-13,CZ,mobile,crypto,Promising,False,36-45
1312,2024-05-07,BG,desktop,card,Promising,False,26-35
1313,2024-09-13,PL,mobile,card,Promising,False,46+
1314,2024-04-12,HR,mobile,card,Promising,False,26-35
1315,2023-01-09,CZ,desktop,crypto,Promising,False,46+
1316,2023-09-12,LT,desktop,bank_transfer,Promising,False,26-35
1317,2024-08-23,DE,mobile,card,Promising,False,46+
1318,2024-07-02,IE,desktop,card,Promising,False,36-45
1319,2024-04-06,SK,mobile,card,Promising,False,18-25
1320,2023-10-26,CY,mobile,card,Promising,False,26-35
1321,2023-07-01,DE,tablet,bank_transfer,Promising,False,46+
1322,2023-05-18,PL,mobile,bank_transfer,Promising,False,36-45
1323,2024-07-10,UA,mobile,card,Promising,False,26-35
1324,2023-07-31,DE,mobile,card,Promising,False,26-35
1325,2024-03-26,MT,mobile,card,Promising,False,36-45
1326,2024-02-20,SK,mobile,card,Promising,False,18-25
1327,2023-03-21,EE,mobile,card,Promising,False,26-35
1328,2023-01-01,LV,tablet,crypto,Promising,False,18-25
1329,2024-04-25,CY,mobile,ewallet,Promising,False,36-45
1330,2023-07-18,EE,mobile,card,Promising,False,26-35
1331,2024-05-21,IE,desktop,card,Promising,False,26-35
1332,2024-07-10,SK,mobile,bank_transfer,Promising,False,46+
1333,2023-09-18,HU,mobile,bank_transfer,Promising,False,26-35
1334,2023-10-19,PL,desktop,card,Promising,False,46+
1335,2024-03-19,HU,mobile,card,Promising,False,18-25
1336,2023-06-25,LV,mobile,bank_transfer,Promising,False,18-25
1337,2023-01-25,SK,mobile,card,Promising,False,46+
1338,2023-03-13,LV,tablet,card,Promising,False,36-45
1339,2023-08-06,BG,tablet,card,Promising,False,26-35
1340,2024-04-16,SK,mobile,ewallet,Promising,False,36-45
1341,2023-01-04,HR,mobile,ewallet,Promising,False,46+
1342,2023-10-29,HR,mobile,bank_transfer,Promising,False,26-35
1343,2023-04-18,HU,mobile,ewallet,Promising,False,46+
1344,2023-11-03,HU,mobile,card,Promising,False,26-35
1345,2023-06-15,PL,mobile,card,Promising,False,26-35
1346,2023-03-27,EE,mobile,card,Promising,False,36-45
1347,2023-10-23,UA,desktop,crypto,Promising,False,26-35
1348,2023-06-07,IE,mobile,card,Promising,False,26-35
1349,2023-02-07,BG,mobile,card,Promising,False,26-35
1350,2023-11-21,LV,mobile,bank_transfer,Promising,False,18-25
1351,2024-05-06,RO,desktop,card,Promising,False,36-45
1352,2023-08-04,EE,mobile,card,Promising,False,46+
1353,2023-03-21,SK,mobile,crypto,Promising,False,36-45
1354,2023-08-08,UA,desktop,card,Promising,False,18-25
1355,2023-07-07,PL,mobile,card,Promising,False,36-45
1356,2024-02-13,CZ,mobile,card,Promising,False,18-25
1357,2023-12-03,LT,desktop,ewallet,Promising,False,18-25
1358,2023-10-11,CY,mobile,bank_transfer,Promising,False,26-35
1359,2023-05-05,CY,desktop,bank_transfer,Promising,False,26-35
1360,2023-11-05,EE,tablet,card,Promising,False,46+
1361,2023-07-26,EE,mobile,crypto,Promising,False,26-35
1362,2023-11-18,UA,mobile,card,Promising,False,36-45
1363,2023-02-24,MT,mobile,ewallet,Promising,False,36-45
1364,2023-12-31,LT,mobile,card,Promising,False,26-35
1365,2024-08-30,CY,mobile,card,Promising,False,18-25
1366,2023-01-04,SK,mobile,bank_transfer,Promising,False,26-35
1367,2024-02-22,EE,desktop,bank_transfer,Promising,False,46+
1368,2024-09-30,UA,desktop,card,Promising,False,36-45
1369,2023-08-13,MT,desktop,bank_transfer,Promising,False,18-25
1370,2023-03-29,MT,mobile,crypto,Promising,False,26-35
1371,2023-05-30,DE,mobile,bank_transfer,Promising,False,36-45
1372,2023-04-27,HU,desktop,card,Promising,False,18-25
1373,2023-10-04,HR,mobile,ewallet,Promising,False,36-45
1374,2023-01-30,LT,mobile,bank_transfer,Promising,False,26-35
1375,2023-09-17,HU,mobile,bank_transfer,Promising,False,26-35
1376,2024-01-06,IE,tablet,card,Promising,False,18-25
1377,2023-05-22,SK,mobile,bank_transfer,Promising,False,26-35
1378,2023-06-01,DE,desktop,card,Promising,False,36-45
1379,2023-08-29,EE,mobile,card,Promising,False,18-25
1380,2024-03-26,BG,mobile,ewallet,Promising,False,46+
1381,2023-04-29,LT,mobile,bank_transfer,Promising,False,36-45
1382,2024-01-15,CY,mobile,ewallet,Promising,False,18-25
1383,2023-09-15,HU,mobile,card,Promising,False,46+
1384,2023-01-07,PL,mobile,card,Promising,False,26-35
1385,2023-06-24,HU,mobile,card,Promising,False,36-45
1386,2023-09-10,RO,mobile,ewallet,Promising,False,18-25
1387,2023-08-26,BG,desktop,card,Promising,False,18-25
1388,2024-04-13,RO,tablet,bank_transfer,Promising,False,36-45
1389,2024-01-28,RO,mobile,bank_transfer,Promising,False,46+
1390,2023-01-15,LT,mobile,ewallet,Promising,False,36-45
1391,2024-08-05,PL,mobile,card,Promising,False,26-35
1392,2023-03-15,CY,desktop,card,Promising,False,26-35
1393,2023-11-30,DE,desktop,bank_transfer,Promising,False,26-35
1394,2024-03-21,RO,mobile,bank_transfer,Promising,False,26-35
1395,2024-07-22,BG,mobile,bank_transfer,Promising,False,36-45
1396,2023-08-21,LV,mobile,ewallet,Promising,False,36-45
1397,2024-06-15,HU,desktop,card,Promising,False,46+
1398,2023-03-11,SK,mobile,card,Promising,False,26-35
1399,2023-12-01,LT,desktop,bank_transfer,Promising,False,26-35
1400,2023-06-21,BG,mobile,ewallet,Promising,False,36-45
1401,2024-03-31,CY,mobile,card,Promising,False,46+
1402,2023-11-16,MT,desktop,bank_transfer,Promising,False,46+
1403,2023-11-25,HR,desktop,card,Promising,False,18-25
1404,2023-03-19,UA,mobile,card,Promising,False,46+
1405,2024-07-12,HU,desktop,ewallet,Promising,False,36-45
1406,2023-07-27,PL,desktop,card,Promising,False,26-35
1407,2024-02-26,RO,mobile,ewallet,Promising,False,26-35
1408,2023-04-14,SK,mobile,card,Promising,False,26-35
1409,2023-07-25,RO,mobile,ewallet,Promising,False,36-45
1410,2024-04-03,PL,desktop,card,Promising,False,36-45
1411,2024-02-18,MT,mobile,ewallet,Promising,False,36-45
1412,2023-04-09,BG,mobile,ewallet,Promising,False,18-25
1413,2023-06-06,CY,tablet,bank_transfer,Promising,False,36-45
1414,2024-01-16,HR,desktop,ewallet,Promising,False,36-45
1415,2024-02-25,CY,mobile,ewallet,Promising,False,26-35
1416,2024-03-18,UA,tablet,card,Promising,False,26-35
1417,2023-10-04,LT,mobile,card,Promising,False,36-45
1418,2024-07-03,CY,mobile,card,Promising,False,26-35
1419,2024-01-01,HR,mobile,card,Promising,False,26-35
1420,2023-06-05,HU,mobile,card,Promising,False,36-45
1421,2024-01-02,BG,mobile,card,Promising,False,46+
1422,2024-02-06,UA,desktop,card,Promising,False,26-35
1423,2023-11-25,CZ,desktop,crypto,Promising,False,46+
1424,2023-05-14,HR,mobile,card,Promising,False,18-25
1425,2023-06-06,RO,mobile,bank_transfer,Promising,False,18-25
1426,2023-07-16,EE,desktop,card,Promising,False,18-25
1427,2023-08-08,MT,desktop,card,Promising,False,26-35
1428,2024-07-01,HU,mobile,card,Promising,False,26-35
1429,2024-09-29,LT,desktop,card,Promising,False,36-45
1430,2023-08-15,HU,desktop,card,Promising,False,18-25
1431,2024-02-23,MT,desktop,bank_transfer,Promising,False,36-45
1432,2023-10-09,UA,mobile,card,Promising,False,26-35
1433,2023-02-19,CZ,desktop,card,Promising,False,26-35
1434,2023-05-11,SK,mobile,bank_transfer,Promising,False,36-45
1435,2024-09-05,HR,desktop,ewallet,Promising,False,46+
1436,2023-10-07,DE,desktop,bank_transfer,Promising,False,36-45
1437,2024-05-19,IE,mobile,bank_transfer,Promising,False,18-25
1438,2023-10-06,SK,mobile,ewallet,Promising,False,18-25
1439,2024-05-15,HU,desktop,card,Promising,False,46+
1440,2023-12-02,IE,mobile,ewallet,Promising,False,36-45
